"id","region","state","locality","site_name","latitude","longitude","protection","popularity","length_sca","n_marinas_","size","marina_id","ocean_acce","land_acces","accessibil","geometry"
624,"Northwest Mexico","BAJA_CALIFORNIA SUR","LORETO","PUNTA_EL_BAJO",26.10096671,-111.3218477,"Into MPA","1","2.401522995","0.172413793","3","63","2.573936788","7.5","19.30452591",c(-111.3218477, 26.10096671)
625,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","PUNTA_EL_DESCANSO",32.25988694,-117.0489231,"Not protected","1","2.25183687","0.172413793","2","36","2.424250663","7.5","18.18187997",c(-117.0489231, 32.25988694)
626,"Northwest Mexico","BAJA_CALIFORNIA SUR","MULEGE","PUNTA_EL_FRANCES",27.89499106,-112.7599733,"Into MPA","1","1.305191839","0","1","81","1.305191839","1.875","2.447234699",c(-112.7599733, 27.89499106)
627,"Yucatan Peninsula","QUINTANA_ROO","MAHAHUAL","PUNTA_EL_PLACER_NORTE",18.90566413,-87.63054233,"Into MPA","NA","NA","NA","NA","NA","NA","NA","NA",c(-87.63054233, 18.90566413)
628,"Yucatan Peninsula","QUINTANA_ROO","MAHAHUAL","PUNTA_EL_PLACER_SUR",18.85593038,-87.64038506,"Into MPA","NA","NA","NA","NA","NA","NA","NA","NA",c(-87.64038506, 18.85593038)
629,"Northwest Mexico","BAJA_CALIFORNIA SUR","MULEGE","PUNTA_EUGENIA",27.86330876,-115.090571,"Into MPA","1","1.928743135","0","2","37","1.928743135","0","0",c(-115.090571, 27.86330876)
630,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","PUNTA_FINAL",29.79595991,-114.2626516,"Not protected","1","0.972942219","0","2","140","0.972942219","5","4.864711094",c(-114.2626516, 29.79595991)
631,"Northwest Mexico","BAJA_CALIFORNIA SUR","MULEGE","PUNTA_GATO",27.55746927,-112.3532811,"Into MPA","1","2.179471082","0.344827586","1","81","2.524298668","1.875","4.733060003",c(-112.3532811, 27.55746927)
632,"Yucatan Peninsula","QUINTANA_ROO","BANCO_CHINCHORROS","PUNTA_GONZALEZ",18.51285884,-87.44025005,"Into MPA","8","2.140698242","0.172413793","1","406","2.313112035","1.875","4.337085065",c(-87.44025005, 18.51285884)
633,"Gulf of Mexico","VERACRUZ","VERACRUZ","PUNTA_GORDA",19.242096,-96.172044,"Not protected","1","3.895793333","1.034482759","2","18","4.930276091","6.25","30.81422557",c(-96.172044, 19.242096)
634,"Yucatan Peninsula","QUINTANA_ROO","MAHAHUAL","PUNTA_GRUESE",19.08795008,-87.55117878,"Into MPA","1","1.809343047","0","1","405","1.809343047","0.625","1.130839405",c(-87.55117878, 19.08795008)
635,"Yucatan Peninsula","QUINTANA_ROO","MAHAHUAL","PUNTA_HERRADURA",18.62369575,-87.71967576,"Into MPA","1","2.40925539","0.517241379","1","408","2.926496769","7.5","21.94872577",c(-87.71967576, 18.62369575)
636,"Yucatan Peninsula","QUINTANA_ROO","MAHAHUAL","PUNTA_HERRERO",19.30808161,-87.41905975,"Into MPA","1","3.053173841","0.344827586","1","405","3.398001427","0.625","2.123750892",c(-87.41905975, 19.30808161)
637,"Northwest Mexico","BAJA_CALIFORNIA SUR","MULEGE","PUNTA_HORNITOS",26.87270724,-111.7729808,"Not protected","1","2.033261526","0.344827586","0","137","2.378089112","4.375","10.40413987",c(-111.7729808, 26.87270724)
638,"Northwest Mexico","BAJA_CALIFORNIA SUR","COMONDU","PUNTA_HUGHES",24.75037264,-112.2745916,"Not protected","1","2.089939063","0.172413793","1","77","2.262352856","6.25","14.13970535",c(-112.2745916, 24.75037264)
639,"Yucatan Peninsula","QUINTANA_ROO","BANCO_CHINCHORROS","PUNTA_ISABEL",18.60600731,-87.42202657,"Into MPA","8","2.29229762","0.172413793","1","406","2.464711413","1.875","4.621333899",c(-87.42202657, 18.60600731)
640,"Northwest Mexico","BAJA_CALIFORNIA SUR","LA_PAZ","PUNTA_LA_COCINA",24.9119317,-110.6331409,"Not protected","1","2.562288724","0.344827586","0","132","2.90711631","1.25","3.633895388",c(-110.6331409, 24.9119317)
641,"Northwest Mexico","SONORA","GUAYMAS","PUNTA_LA_MANGA",27.97454955,-111.1333819,"Not protected","6","3.62486743","0.689655172","1","147","4.314522602","5.625","24.26918964",c(-111.1333819, 27.97454955)
642,"Northwest Mexico","BAJA_CALIFORNIA SUR","MULEGE","PUNTA_LA_PIEDRITA",26.74803403,-111.8729316,"Not protected","1","3.163849343","0.344827586","0","136","3.508676929","1.875","6.578769242",c(-111.8729316, 26.74803403)
643,"Northwest Mexico","BAJA_CALIFORNIA SUR","LORETO","PUNTA_LAGUNA",25.18558281,-110.8953397,"Not protected","1","1.659427465","0","0","132","1.659427465","1.25","2.074284331",c(-110.8953397, 25.18558281)
644,"Northwest Mexico","BAJA_CALIFORNIA SUR","MULEGE","PUNTA_LANGOSTA",27.13695401,-112.0663589,"Not protected","1","2.611660672","0.344827586","1","45","2.956488258","3.125","9.239025808",c(-112.0663589, 27.13695401)
645,"Northwest Mexico","BAJA_CALIFORNIA SUR","LA_PAZ","PUNTA_LAS_NAVAJAS",24.39957381,-110.32673,"Into MPA","1","2.234389048","0.689655172","3","29","2.924044221","5.625","16.44774874",c(-110.32673, 24.39957381)
646,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","PUNTA_LOBERA",29.41351059,-115.1572508,"Not protected","1","2.974167168","0.172413793","0","97","3.146580962","0","0",c(-115.1572508, 29.41351059)
647,"Northwest Mexico","BAJA_CALIFORNIA SUR","LA_PAZ","PUNTA_LOBOS",24.475421,-110.289305,"Not take zone","59","1.926898163","0","3","29","1.926898163","5.625","10.83880217",c(-110.289305, 24.475421)
648,"Northwest Mexico","BAJA_CALIFORNIA SUR","LORETO","PUNTA_LOBOS",26.06222909,-111.057633,"Into MPA","10","1.776322472","0","3","63","1.776322472","7.5","13.32241854",c(-111.057633, 26.06222909)
649,"Northwest Mexico","BAJA_CALIFORNIA SUR","MULEGE","PUNTA_LOBOS_CD",26.97012026,-114.0029987,"Into MPA","1","2.92220906","0.344827586","0","110","3.267036646","1.25","4.083795807",c(-114.0029987, 26.97012026)
650,"Northwest Mexico","BAJA_CALIFORNIA SUR","LORETO","PUNTA_LOS_PATOS",26.13326471,-111.2622746,"Not protected","5","2.144422081","0.172413793","3","63","2.316835875","7.5","17.37626906",c(-111.2622746, 26.13326471)
651,"Northwest Mexico","BAJA_CALIFORNIA SUR","COMONDU","PUNTA_MAGDALENA",24.60624871,-112.1631344,"Not protected","1","1.960671397","0.172413793","1","77","2.13308519","6.25","13.33178244",c(-112.1631344, 24.60624871)
652,"Northwest Mexico","BAJA_CALIFORNIA SUR","MULEGE","PUNTA_MALCOMB",26.70378061,-113.2743227,"Into MPA","1","1.7963636","0","0","112","1.7963636","1.875","3.368181749",c(-113.2743227, 26.70378061)
653,"Northwest Mexico","BAJA_CALIFORNIA SUR","LORETO","PUNTA_MANGLE",26.28323591,-111.3624287,"Not protected","1","1.749136714","0","3","63","1.749136714","7.5","13.11852536",c(-111.3624287, 26.28323591)
654,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","PUNTA_MARIA",28.92299491,-114.5413569,"Not protected","1","1.585520545","0","2","98","1.585520545","1.25","1.981900681",c(-114.5413569, 28.92299491)
655,"Northwest Mexico","BAJA_CALIFORNIA SUR","MULEGE","PUNTA_MARIA",26.85098391,-111.7417078,"Not protected","1","1.928041512","0.172413793","0","137","2.100455305","4.375","9.189491959",c(-111.7417078, 26.85098391)
656,"Northwest Mexico","BAJA_CALIFORNIA SUR","LA_PAZ","PUNTA_MARQUEZ",24.06897702,-111.0162008,"Not protected","1","1.048909778","0","0","116","1.048909778","5","5.244548892",c(-111.0162008, 24.06897702)
657,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","PUNTA_MARTIR",28.375353,-112.316013,"Not take zone","2","1.374292319","0","1","144","1.374292319","5","6.871461594",c(-112.316013, 28.375353)
658,"Northwest Mexico","BAJA_CALIFORNIA SUR","LA_PAZ","PUNTA_MECHUDO",24.8078272,-110.6559213,"Not protected","1","2.555410112","0.344827586","0","131","2.900237699","1.25","3.625297123",c(-110.6559213, 24.8078272)
659,"Northwest Mexico","BAJA_CALIFORNIA SUR","LORETO","PUNTA_MERCENARIOS",26.37467865,-111.4035496,"Not protected","1","1.801946112","0","0","134","1.801946112","1.25","2.252432639",c(-111.4035496, 26.37467865)
660,"Northwest Mexico","JALISCO","PUERTO_VALLARTA","PUNTA_MISMALOYA",19.10608135,-104.3961239,"Not protected","2","4.077486187","0.689655172","1","208","4.767141359","8.125","38.73302355",c(-104.3961239, 19.10608135)
661,"Northwest Mexico","BAJA_CALIFORNIA SUR","LORETO","PUNTA_MONTALVA",25.21227612,-110.9186804,"Not protected","1","1.608782111","0","0","132","1.608782111","1.25","2.010977639",c(-110.9186804, 25.21227612)
662,"Yucatan Peninsula","QUINTANA_ROO","COZUMEL","PUNTA_MORENA",20.397148,-86.855032,"Into MPA","23","1.719902341","2.24137931","1","390","3.961281651","6.25","24.75801032",c(-86.855032, 20.397148)
663,"Yucatan Peninsula","QUINTANA_ROO","PLAYA_DEL CARMEN","PUNTA_MOROMA",20.865368,-86.787227,"Into MPA","16","2.396139432","0.689655172","2","381","3.085794605","8.75","27.00070279",c(-86.787227, 20.865368)
664,"Northwest Mexico","BAJA_CALIFORNIA SUR","MULEGE","PUNTA_MORRO_HERMOSO",27.51839272,-114.7306441,"Into MPA","1","2.020466175","0.172413793","0","106","2.192879968","1.25","2.74109996",c(-114.7306441, 27.51839272)
665,"Yucatan Peninsula","QUINTANA_ROO","MAHAHUAL","PUNTA_MOSQUITERO",19.22692575,-87.51658479,"Into MPA","1","2.288928858","0.344827586","1","405","2.633756444","0.625","1.646097777",c(-87.51658479, 19.22692575)
666,"Yucatan Peninsula","QUINTANA_ROO","CANCUN","PUNTA_NEGRA",21.12798951,-86.73122104,"Into MPA","6","3.507230569","4.827586207","1","379","8.334816776","6.875","57.30186533",c(-86.73122104, 21.12798951)
667,"Yucatan Peninsula","QUINTANA_ROO","CANCUN","PUNTA_NIZUC",21.02839367,-86.78816223,"Into MPA","6","3.89876897","4.827586207","1","380","8.726355177","8.75","76.35560779",c(-86.78816223, 21.02839367)
668,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","PUNTA_NORTE",28.33706434,-115.1876262,"Into MPA","1","1.711759192","0","2","37","1.711759192","0","0",c(-115.1876262, 28.33706434)
669,"Northwest Mexico","SONORA","GUAYMAS","PUNTA_NORTE",27.98511699,-111.3894367,"Not protected","9","1.854193833","0","1","147","1.854193833","5.625","10.42984031",c(-111.3894367, 27.98511699)
670,"Northwest Mexico","BAJA_CALIFORNIA SUR","LA_PAZ","PUNTA_OSTIONES",25.03495831,-110.7159842,"Not protected","1","2.220699504","0.172413793","0","132","2.393113297","1.25","2.991391621",c(-110.7159842, 25.03495831)
671,"Northwest Mexico","BAJA_CALIFORNIA SUR","LOS_CABOS","PUNTA_PALMILLA",23.00791,-109.71075,"Not protected","1","2.589855489","0.172413793","3","23","2.762269282","9.375","25.89627452",c(-109.71075, 23.00791)
672,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","PUNTA_PAULITO",28.07336119,-112.7816534,"Not protected","1","1.182986377","0","1","81","1.182986377","1.875","2.218099457",c(-112.7816534, 28.07336119)
673,"Mexican Pacific","GUERRERO","IXTAPA","PUNTA_PEDREGOSA",17.615463,-101.540779,"Not protected","1","3.199420876","0.862068966","1","215","4.061489842","8.75","35.53803612",c(-101.540779, 17.615463)
674,"Northwest Mexico","SONORA","GUAYMAS","PUNTA_PELICANO",27.965302,-111.385039,"Not protected","9","1.85789789","0","1","147","1.85789789","5.625","10.45067563",c(-111.385039, 27.965302)
675,"Northwest Mexico","BAJA_CALIFORNIA SUR","COMONDU","PUNTA_PEQUE<U+FFFD>A",26.22971163,-112.4880503,"Not protected","1","2.946945499","0.172413793","0","113","3.119359292","0.625","1.949599557",c(-112.4880503, 26.22971163)
676,"Northwest Mexico","BAJA_CALIFORNIA SUR","LORETO","PUNTA_PERICO",25.99559665,-111.0664121,"Into MPA","1","1.689573839","0","3","35","1.689573839","4.375","7.391885547",c(-111.0664121, 25.99559665)
677,"Northwest Mexico","BAJA_CALIFORNIA SUR","LA_PAZ","PUNTA_PERICOS",24.015304,-109.805971,"Not protected","3","3.120823522","0.172413793","0","120","3.293237315","5","16.46618658",c(-109.805971, 24.015304)
678,"Northwest Mexico","BAJA_CALIFORNIA SUR","LA_PAZ","PUNTA_PESCADERO",23.80199867,-109.6841011,"Not protected","1","2.199765345","0.344827586","1","119","2.544592931","6.25","15.90370582",c(-109.6841011, 23.80199867)
679,"Northwest Mexico","BAJA_CALIFORNIA SUR","LOS_CABOS","PUNTA_POZO_DE_COLA",23.017842,-110.100164,"Not protected","1","1.818666584","0","3","17","1.818666584","9.375","17.04999923",c(-110.100164, 23.017842)
680,"Northwest Mexico","BAJA_CALIFORNIA SUR","LORETO","PUNTA_PRIETA",25.29096343,-110.9311371,"Not protected","1","1.726915294","0","0","133","1.726915294","1.25","2.158644117",c(-110.9311371, 25.29096343)
681,"Northwest Mexico","BAJA_CALIFORNIA SUR","MULEGE","PUNTA_PRIETA",27.01286424,-114.0509078,"Into MPA","1","3.910490024","0.344827586","1","109","4.255317611","0.625","2.659573507",c(-114.0509078, 27.01286424)
682,"Northwest Mexico","BAJA_CALIFORNIA SUR","MULEGE","PUNTA_PRIETA_2",27.51744028,-112.3216571,"Into MPA","1","2.45360386","0.517241379","1","81","2.970845239","1.875","5.570334824",c(-112.3216571, 27.51744028)
683,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","PUNTA_PROA",28.922514,-118.224804,"Into MPA","2","0.504552652","0","1","95","0.504552652","1.25","0.630690815",c(-118.224804, 28.922514)
684,"Northwest Mexico","BAJA_CALIFORNIA SUR","LORETO","PUNTA_PUERTECITO",25.69992727,-111.2104306,"Not protected","1","2.13038062","0.172413793","3","35","2.302794413","4.375","10.07472556",c(-111.2104306, 25.69992727)
685,"Northwest Mexico","BAJA_CALIFORNIA SUR","LORETO","PUNTA_PULPUTO",26.51895887,-111.4225418,"Not protected","1","2.205996271","0.344827586","0","134","2.550823858","1.25","3.188529822",c(-111.4225418, 26.51895887)
686,"Yucatan Peninsula","QUINTANA_ROO","MAHAHUAL","PUNTA_PULTICO",19.13604736,-87.54756178,"Into MPA","1","1.926723322","0","1","405","1.926723322","0.625","1.204202077",c(-87.54756178, 19.13604736)
687,"Northwest Mexico","BAJA_CALIFORNIA SUR","MULEGE","PUNTA_QUEBRADA",27.738633,-115.0338163,"Into MPA","1","2.053622653","0.344827586","1","105","2.39845024","1.875","4.497094199",c(-115.0338163, 27.738633)
688,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","PUNTA_REEF",31.58294399,-116.7021271,"Not protected","1","2.22959407","0.172413793","0","94","2.402007863","4.375","10.5087844",c(-116.7021271, 31.58294399)
689,"Mexican Pacific","GUERRERO","IXTAPA","PUNTA_RISCAL",17.618003,-101.527408,"Not protected","1","2.930907819","0.862068966","1","215","3.792976785","8.75","33.18854687",c(-101.527408, 17.618003)
690,"Northwest Mexico","BAJA_CALIFORNIA","BAHIA DE LOS ANGELES","PUNTA_ROCA",29.194461,-113.1577398,"Into MPA","1","1.314831871","0","2","140","1.314831871","5","6.574159354",c(-113.1577398, 29.194461)
691,"Northwest Mexico","NAYARIT","ISLA_ISABEL","PUNTA_ROCOSA",21.854398,-105.890672,"Not protected","2","1.544802231","0","0","195","1.544802231","4.375","6.75850976",c(-105.890672, 21.854398)
692,"Northwest Mexico","BAJA_CALIFORNIA SUR","MULEGE","PUNTA_ROMPIENTE",27.71357599,-115.0042638,"Into MPA","1","2.205840207","0.344827586","1","105","2.550667793","1.875","4.782502112",c(-115.0042638, 27.71357599)
693,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","PUNTA_ROSARITO",28.55445212,-114.1686799,"Not protected","1","2.214084166","0.172413793","2","98","2.38649796","1.25","2.983122449",c(-114.1686799, 28.55445212)
694,"Northwest Mexico","BAJA_CALIFORNIA SUR","MULEGE","PUNTA_SALINA",27.93412963,-112.7624361,"Into MPA","1","1.286748954","0","1","81","1.286748954","1.875","2.412654288",c(-112.7624361, 27.93412963)
695,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","PUNTA_SALSIPUEDES",31.979121,-116.841637,"Not protected","3","3.530485952","0.689655172","1","75","4.220141124","3.75","15.82552922",c(-116.841637, 31.979121)
696,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","PUNTA_SAN_ANTONIO",29.75396256,-115.7018189,"Not protected","1","3.442375726","0.172413793","2","96","3.614789519","0","0",c(-115.7018189, 29.75396256)
697,"Northwest Mexico","BAJA_CALIFORNIA SUR","LORETO","PUNTA_SAN_ANTONIO",26.54035505,-111.4556606,"Not protected","1","2.416589816","0.344827586","0","134","2.761417402","1.25","3.451771752",c(-111.4556606, 26.54035505)
698,"Northwest Mexico","BAJA_CALIFORNIA SUR","LORETO","PUNTA_SAN_BASILIO",26.39293889,-111.4164801,"Not protected","1","1.851379964","0.172413793","0","134","2.023793757","1.25","2.529742196",c(-111.4164801, 26.39293889)
699,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","PUNTA_SAN_CARLOS",28.14783835,-115.1291066,"Into MPA","2","2.242074752","0.172413793","2","37","2.414488545","0","0",c(-115.1291066, 28.14783835)
700,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","PUNTA_SAN_CARLOS",29.61259209,-115.5017799,"Not protected","2","1.898108827","0","2","96","1.898108827","0","0",c(-115.5017799, 29.61259209)
701,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","PUNTA_SAN_FERNANDO",29.69176811,-115.6215718,"Not protected","1","2.453606288","0.172413793","2","96","2.626020081","0","0",c(-115.6215718, 29.69176811)
702,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","PUNTA_SAN_FRANCISQUITO",28.00554612,-112.7692941,"Not protected","1","1.235959093","0","1","81","1.235959093","1.875","2.317423299",c(-112.7692941, 28.00554612)
703,"Northwest Mexico","BAJA_CALIFORNIA SUR","MULEGE","PUNTA_SAN_HIPOLITO",26.97169767,-113.982783,"Into MPA","1","3.394953079","0.344827586","0","110","3.739780665","1.25","4.674725831",c(-113.982783, 26.97169767)
704,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","PUNTA_SAN_JOSE",31.45065035,-116.6302232,"Not protected","1","1.79366802","0","0","94","1.79366802","4.375","7.847297588",c(-116.6302232, 31.45065035)
705,"Northwest Mexico","BAJA_CALIFORNIA SUR","MULEGE","PUNTA_SAN_LINO",26.74305569,-111.6227609,"Not protected","1","1.994768097","0.172413793","0","135","2.16718189","2.5","5.417954724",c(-111.6227609, 26.74305569)
706,"Yucatan Peninsula","QUINTANA_ROO","MAHAHUAL","PUNTA_SAN_LORENZO",19.14824716,-87.54146648,"Into MPA","1","1.957450466","0.344827586","1","405","2.302278052","0.625","1.438923782",c(-87.54146648, 19.14824716)
707,"Northwest Mexico","BAJA_CALIFORNIA SUR","LORETO","PUNTA_SAN_MATEO",25.3219839,-110.9443574,"Not protected","1","1.792936873","0","0","133","1.792936873","1.25","2.241171091",c(-110.9443574, 25.3219839)
708,"Northwest Mexico","SONORA","GUAYMAS","PUNTA_SAN_PEDRO",28.0518267,-111.2529969,"Not protected","6","2.1252982","0.344827586","1","147","2.470125787","5.625","13.89445755",c(-111.2529969, 28.0518267)
709,"Northwest Mexico","BAJA_CALIFORNIA SUR","MULEGE","PUNTA_SAN_RAFAEL",27.15414629,-112.1084712,"Not protected","1","2.792405477","0.344827586","1","45","3.137233063","3.125","9.803853322",c(-112.1084712, 27.15414629)
710,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","PUNTA_SAN_TOM<U+FFFD>S",31.55963924,-116.7151172,"Not protected","1","2.119816541","0.172413793","0","94","2.292230334","4.375","10.02850771",c(-116.7151172, 31.55963924)
711,"Northwest Mexico","BAJA_CALIFORNIA SUR","MULEGE","PUNTA_SANTA_MARIA",27.36208881,-112.2658136,"Not protected","1","3.167360069","0.517241379","3","38","3.684601448","5.625","20.72588315",c(-112.2658136, 27.36208881)
712,"Northwest Mexico","BAJA_CALIFORNIA SUR","MULEGE","PUNTA_SANTA_ROSA",26.78697273,-111.6633686,"Not protected","1","1.849837883","0","0","135","1.849837883","2.5","4.624594708",c(-111.6633686, 26.78697273)
713,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","PUNTA_SANTA_ROSALIA",28.6542693,-114.28249,"Into MPA","1","2.874744162","0.172413793","2","98","3.047157955","1.25","3.808947443",c(-114.28249, 28.6542693)
714,"Northwest Mexico","BAJA_CALIFORNIA SUR","MULEGE","PUNTA_SANTA_TERESA",26.70164475,-111.5584067,"Not protected","1","2.234980117","0.344827586","0","135","2.579807704","2.5","6.449519259",c(-111.5584067, 26.70164475)
715,"Northwest Mexico","BAJA_CALIFORNIA SUR","COMONDU","PUNTA_SANTO_DOMINGO",26.31369605,-112.6807124,"Not protected","1","1.876259525","0.172413793","0","113","2.048673318","0.625","1.280420824",c(-112.6807124, 26.31369605)
716,"Northwest Mexico","BAJA_CALIFORNIA SUR","LA_PAZ","PUNTA_SUR",24.137704,-109.801338,"Not protected","1","2.122303002","0.172413793","0","120","2.294716795","5","11.47358398",c(-109.801338, 24.137704)
717,"Yucatan Peninsula","QUINTANA_ROO","COZUMEL","PUNTA_SUR",20.29617254,-87.02047348,"Not take zone","63","2.533071369","1.379310345","1","390","3.912381714","6.25","24.45238571",c(-87.02047348, 20.29617254)
718,"Yucatan Peninsula","QUINTANA_ROO","ISLA_MUJERES","PUNTA_SUR",21.20109113,-86.70300855,"Into MPA","8","2.886516667","5","3","24","7.886516667","9.375","73.93609375",c(-86.70300855, 21.20109113)
719,"Northwest Mexico","SONORA","GUAYMAS","PUNTA_SUR",27.95142109,-111.3660049,"Not protected","8","1.900068287","0","1","147","1.900068287","5.625","10.68788411",c(-111.3660049, 27.95142109)
720,"Gulf of Mexico","VERACRUZ","VERACRUZ","PUNTA_SUR",19.10097873,-95.92918936,"Into MPA","1","2.553107401","1.724137931","0","301","4.277245332","7.5","32.07933999",c(-95.92918936, 19.10097873)
721,"Mexican Pacific","OAXACA","HUATULCO","PUNTA_TEJON",15.75385798,-96.1067531,"Not protected","11","3.499024161","0.344827586","3","40","3.843851747","8.75","33.63370279",c(-96.1067531, 15.75385798)
722,"Northwest Mexico","BAJA_CALIFORNIA SUR","MULEGE","PUNTA_TEPETATES",27.12192055,-112.0083947,"Not protected","1","2.341171589","0.344827586","1","45","2.685999175","3.125","8.393747423",c(-112.0083947, 27.12192055)
723,"Northwest Mexico","BAJA_CALIFORNIA SUR","LORETO","PUNTA_TINTORERA",26.0722421,-111.1298551,"Into MPA","6","1.924854528","0.172413793","3","63","2.097268321","7.5","15.72951241",c(-111.1298551, 26.0722421)
724,"Mexican Pacific","COLIMA","REVILLAGIGEDO","PUNTA_TOSCA",18.780817,-111.0434985,"Not take zone","NA","NA","NA","NA","NA","NA","NA","NA",c(-111.0434985, 18.780817)
725,"Northwest Mexico","BAJA_CALIFORNIA SUR","MULEGE","PUNTA_TRINIDAD",27.83135018,-112.7246575,"Into MPA","1","1.360140547","0","1","81","1.360140547","1.875","2.550263526",c(-112.7246575, 27.83135018)
726,"Yucatan Peninsula","QUINTANA_ROO","COZUMEL","PUNTA_TUNICH_WALL",20.393036,-87.025504,"Into MPA","78","3.588718153","2.068965517","1","392","5.65768367","6.875","38.89657523",c(-87.025504, 20.393036)
727,"Yucatan Peninsula","QUINTANA_ROO","PLAYA_DEL CARMEN","PUNTA_VENADITOS",20.54627,-87.155083,"Into MPA","8","2.885388891","2.586206897","2","39","5.471595788","6.25","34.19747367",c(-87.155083, 20.54627)
728,"Yucatan Peninsula","QUINTANA_ROO","PLAYA_DEL CARMEN","PUNTA_VENADO",20.54986594,-87.14115143,"Into MPA","56","3.05353575","2.75862069","2","39","5.81215644","6.25","36.32597775",c(-87.14115143, 20.54986594)
729,"Mexican Pacific","COLIMA","MANZANILLO","PUNTA_VEY",19.09524062,-104.389281,"Not protected","4","3.329097725","0.689655172","1","208","4.018752897","8.125","32.65236729",c(-104.389281, 19.09524062)
730,"Yucatan Peninsula","QUINTANA_ROO","MAHAHUAL","PUNTA_XCANAC_HALTON",19.25073352,-87.47191656,"Into MPA","1","2.551052246","0.344827586","1","405","2.895879833","0.625","1.809924895",c(-87.47191656, 19.25073352)
731,"Yucatan Peninsula","QUINTANA_ROO","TULUM","QR_CUEVITAS",20.251046,-87.372868,"Into MPA","1","2.53926995","0.517241379","0","401","3.056511329","7.5","22.92383497",c(-87.372868, 20.251046)
732,"Yucatan Peninsula","QUINTANA_ROO","XCALAK","QUEBRADO",18.28730337,-87.81887719,"Into MPA","2","3.260010438","0.344827586","1","409","3.604838024","5","18.02419012",c(-87.81887719, 18.28730337)
733,"Northwest Mexico","BAJA_CALIFORNIA","TIJUANA","QUEENS_POINT",32.41947964,-117.2519512,"Into MPA","3","2.037922822","0.172413793","2","36","2.210336615","7.5","16.57752462",c(-117.2519512, 32.41947964)
734,"Northwest Mexico","BAJA_CALIFORNIA","ENSENADA","RADA_NOROESTE",29.123066,-118.271723,"Into MPA","1","0.515359081","0","1","95","0.515359081","1.25","0.644198851",c(-118.271723, 29.123066)
735,"Yucatan Peninsula","QUINTANA_ROO","AKUMAL","REDES",20.38967865,-87.31179848,"Into MPA","7","3.897674508","0.689655172","0","387","4.58732968","6.875","31.53789155",c(-87.31179848, 20.38967865)
736,"Northwest Mexico","BAJA_CALIFORNIA SUR","LA_PAZ","REINA",24.444991,-109.949275,"Not protected","58","1.766823815","0","1","121","1.766823815","6.25","11.04264885",c(-109.949275, 24.444991)
737,"Northwest Mexico","BAJA_CALIFORNIA SUR","LA_PAZ","REINITA",24.388762,-109.939961,"Not protected","64","1.885420165","0","1","121","1.885420165","6.25","11.78387603",c(-109.939961, 24.388762)
738,"Northwest Mexico","BAJA_CALIFORNIA SUR","LORETO","REPOLLO",26.13759191,-111.2698097,"Not protected","5","2.122527264","0.172413793","3","63","2.294941057","7.5","17.21205793",c(-111.2698097, 26.13759191)
739,"Gulf of Mexico","VERACRUZ","VERACRUZ","RIELERO",19.14389629,-95.83473004,"Into MPA","1","2.036739165","0.862068966","0","302","2.898808131","7.5","21.74106098",c(-95.83473004, 19.14389629)
740,"Mexican Pacific","GUERRERO","ACAPULCO","RINCON",16.823013,-99.914161,"Not protected","1","3.018385701","0.344827586","3","26","3.363213287","9.375","31.53012457",c(-99.914161, 16.823013)
741,"Yucatan Peninsula","QUINTANA_ROO","MAHAHUAL","RIO_BERMEJO",18.68424022,-87.71078825,"Into MPA","2","3.126442435","0.517241379","1","408","3.643683814","7.5","27.32762861",c(-87.71078825, 18.68424022)
742,"Mexican Pacific","GUERRERO","ACAPULCO","RIO_DE_LA_PLATA",16.842483,-99.863968,"Not protected","4","2.79766515","0.344827586","3","26","3.142492736","9.375","29.4608694",c(-99.863968, 16.842483)
743,"Yucatan Peninsula","QUINTANA_ROO","MAHAHUAL","RIO_IND<U+FFFD>O",18.77040448,-87.66519948,"Into MPA","1","2.781606273","0.517241379","1","32","3.298847653","6.25","20.61779783",c(-87.66519948, 18.77040448)
744,"Yucatan Peninsula","YUCATAN","MERIDA","RIO_LAGARTOS",21.584369,-88.197397,"Not protected","1","2.849353117","0.517241379","1","61","3.366594496","4.375","14.72885092",c(-88.197397, 21.584369)
745,"Mexican Pacific","OAXACA","HUATULCO","RISCALILLO",15.69135,-96.22264217,"Into MPA","16","2.223368303","0.344827586","3","226","2.568195889","8.75","22.47171403",c(-96.22264217, 15.69135)
